,name,age,sex,handedness,experiment,list,sentence,taskQuestion,trigger,expectedAnswer,participantAnswer,answer,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,12,13,14,15,16,17,18,19,20,21,22,23,24
10,jamaican_sub002,21,Female,100,Jamaican Creole,2,break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,jamaican_sub002,21,Female,100,Jamaican Creole,2,A di statement bout di investigation complicate di election before di trial?,Di statement was bout di investigation?,132,9.0,red,1,,,,,,,,,,,,,,0.3485695999697782,0.4376768000074662,0.3480684999958612,0.34945340000558645,0.3490157999913208,0.3498006000299938,0.3492644000216387,0.34826579998480156,0.3487479999894276,0.3486434000078589,0.3491865000105463,1.100593300012406,
12,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen mi did deh a di supermarket, di cashier bag di items.",,33,,,,,,,,,,,,,,,,,0.3478379999869503,0.3488975999644026,0.34988179994979873,0.34964540001237765,0.34670150000602007,0.3475437000161037,0.34959390002768487,0.3450707999872975,0.3481045000371523,0.3496560999774374,0.34893039998132735,1.1004345000255853,
13,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Dah horse deh, di creative painter did draw it inna di school competition.",Di painter did draw di pig?,66,7.0,yellow,1,,,,,,,,,,,,,,0.34886019997065887,0.3484732999932021,0.34758689999580383,0.3471917000133544,0.34887750004418194,0.3490008999942802,0.34880870004417375,0.3497075999621302,0.3481452999985777,0.3476321999914944,0.34867879998637363,0.3485384000232443,1.1010798000497743
14,jamaican_sub002,21,Female,100,Jamaican Creole,2,"While di volley a gwaan, Joe twist him money.",,25,,,,,,,,,,,,,,,,,0.34930400003213435,0.3491095000063069,0.3493912999983877,0.34811469999840483,0.3480038999696262,0.3490353999659419,0.3486102999886498,0.3486577000003308,1.1013466999866068,,,,
15,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen mi did deh a di warehouse, di electrician fix di lights.",A di lights di elctrician fix?,33,9.0,red,1,,,,,,,,,,,,,,0.3488814000156708,0.3483851000200957,0.3493144999956712,0.34822769998572767,0.3456200999789871,0.3495907000033185,0.34875810000812635,0.3490626999991946,0.3493688000016846,0.34812600002624094,0.3492440999834798,1.1009742000023834,
16,jamaican_sub002,21,Female,100,Jamaican Creole,2,A dah volunteer deh di community member did recruit pon di street outreach.,,68,,,,,,,,,,,,,,,,,0.3492592999828048,0.349419999984093,0.3496315000229515,0.3479290999821387,0.34858480002731085,0.348954799992498,0.34962910000467673,0.3499041000031866,0.3494178000255488,0.34965619997819886,0.3494431999861263,0.3492694000015035,1.1011371000204235
17,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen she did deh a di theater, di ballerina perform di pirouette.",,34,,,,,,,,,,,,,,,,,0.34863689995836467,0.34930429997621104,0.34796430001733825,0.34972319996450096,0.348409200028982,0.3501848999876529,0.34915389999514446,0.34747899998910725,0.3494547000154853,0.3491761000477709,0.34873770002741367,1.1003098000073805,
18,jamaican_sub002,21,Female,100,Jamaican Creole,2,Wah di trial a di senator prove during di investigation?,,136,,,,,,,,,,,,,,,,,0.34966919996077195,0.3502757999813184,0.3498742000083439,0.34933270001783967,0.3488632999942638,0.34944729995913804,0.34923789999447763,0.34810949995880947,0.3483165000216104,1.1003023999510333,,,
19,jamaican_sub002,21,Female,100,Jamaican Creole,2,A propose di nominated minister did propose di law inna di last speech.,,65,,,,,,,,,,,,,,,,,0.3497213000082411,0.34843610000098124,0.34932699997443706,0.3492385999998078,0.34898980002617463,0.34811429999535903,0.3491527999867685,0.3490163999958895,0.34810649999417365,0.34810020000441,0.3473952999920584,0.34938999998848885,1.1004178000148386
20,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen him did deh a di workshop, di carpenter train di assistant.",,34,,,,,,,,,,,,,,,,,0.3493286000448279,0.34898120001889765,0.3487289000186138,0.349598300002981,0.34863820002647117,0.3481333000236191,0.34864609997021034,0.3479730000253767,0.3497252000379376,0.3491395000019111,0.3492952000233345,1.0999912999686785,
21,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Dah wata deh, di thirsty coach did drink it inna di football field.",,66,,,,,,,,,,,,,,,,,0.3491272999672219,0.3487572000012733,0.3497386999661103,0.34948030003579333,0.3500343000050634,0.3480102999601513,0.3495065000024624,0.3490885999635793,0.34900550002930686,0.34892430005129427,0.34897700004512444,0.3498115999973379,1.1004862999543548
22,jamaican_sub002,21,Female,100,Jamaican Creole,2,A di theory bout di comet amaze di scientists after di discovery?,,132,,,,,,,,,,,,,,,,,0.3482298000017181,0.3488750999676995,0.34952940000221133,0.34692929999437183,0.3488774999859743,0.3497250999789685,0.34851899999193847,0.34847399999853224,0.3490688999881968,0.34767280000960454,0.3490066999802366,1.100865199987311,
23,jamaican_sub002,21,Female,100,Jamaican Creole,2,Yessideh di kind nurse help di woman inna di hospital ward.,,72,,,,,,,,,,,,,,,,,0.34927770000649616,0.3491410000133328,0.34935590001987293,0.34901609999360517,0.3500884000095539,0.3489727000123821,0.3503224000451155,0.3474379999679513,0.3495751000009477,0.3492894000373781,1.1009807999944314,,
24,jamaican_sub002,21,Female,100,Jamaican Creole,2,Who di tweet by di actress mock after di premiere?,,136,,,,,,,,,,,,,,,,,0.3493938999599777,0.34977580001577735,0.35083599999779835,0.34840890002669767,0.34773879998829216,0.34828610002296045,0.3483121999888681,0.34898700000485405,0.3472038999898359,1.1000582000124268,,,
25,jamaican_sub002,21,Female,100,Jamaican Creole,2,"While di movie a gwaan, wi nyam popcorn wid butter.",,10,,,,,,,,,,,,,,,,,0.3494319999590516,0.3486043000011705,0.34801739995600656,0.34805840003537014,0.3490058000315912,0.3483212999999523,0.3494543999549933,0.3470896999933757,0.3485538000240922,1.1011804000008851,,,
26,jamaican_sub002,21,Female,100,Jamaican Creole,2,A cuss di stingy customer did cuss di woman inna di clothes store.,,65,,,,,,,,,,,,,,,,,0.34765180002432317,0.34926630003610626,0.34968319995095953,0.3494576999801211,0.3486527999630198,0.3482880999799818,0.34804509999230504,0.34928949997993186,0.3480842999997549,0.3487635999917984,0.3481353000388481,0.34915249998448417,1.1010342999943532
27,jamaican_sub002,21,Female,100,Jamaican Creole,2,A wah di tutorial by di engineer save before di deadline?,,144,,,,,,,,,,,,,,,,,0.3491777000017464,0.34968180005671456,0.34904549998464063,0.34920039999997243,0.3493655000347644,0.34835619997465983,0.34930380003061146,0.34885080001549795,0.3491988000459969,0.34708990005310625,1.10110369999893,,
28,jamaican_sub002,21,Female,100,Jamaican Creole,2,Di likkle bwoy punt di car.,,22,,,,,,,,,,,,,,,,,0.34922629996435717,0.3499553999863565,0.34986790001858026,0.34954329999163747,0.3498486999887973,1.101073700003326,,,,,,,
29,jamaican_sub002,21,Female,100,Jamaican Creole,2,Yessideh di rushing woman grab di juice inna di supermarket aisle.,,72,,,,,,,,,,,,,,,,,0.3491459999931976,0.3500829000258818,0.35014609998324886,0.3498975000111386,0.34806480002589524,0.34926819999236614,0.34975970000959933,0.3496606999542564,0.34830030001467094,0.349359399988316,1.100392099993769,,
30,jamaican_sub002,21,Female,100,Jamaican Creole,2,Every Monday di gardener mow di lawn.,Di gardener mow the lawn Friday?,7,7.0,yellow,1,,,,,,,,,,,,,,0.3493464000057429,0.34918520000064746,0.34936629998264834,0.3486792999901809,0.34944999997969717,0.3488329999963753,1.1002986999810673,,,,,,
31,jamaican_sub002,21,Female,100,Jamaican Creole,2,A dah homework deh di busy student did solve inna di school hall.,,68,,,,,,,,,,,,,,,,,0.34723710000980645,0.34835019998718053,0.34840059996349737,0.34919930004980415,0.3474694999749772,0.34878140001092106,0.3488471999880858,0.34983760002069175,0.3494074000045657,0.3465696000494063,0.3486626000376418,0.34833300003083423,1.1002533999853767
32,jamaican_sub002,21,Female,100,Jamaican Creole,2,A who di rejection a di treaty hurt after di vote?,,144,,,,,,,,,,,,,,,,,0.34928369999397546,0.34940939996158704,0.349538600014057,0.34907930000917986,0.3494869999703951,0.3489418000099249,0.34925480000674725,0.34735950001049787,0.34882690000813454,0.34733720001531765,1.1016064999857917,,
33,jamaican_sub002,21,Female,100,Jamaican Creole,2,break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,jamaican_sub002,21,Female,100,Jamaican Creole,2,Who di letter from di president praise after di project?,,136,,,,,,,,,,,,,,,,,0.34967759996652603,0.34830300003523007,0.349154100054875,0.3488853999879211,0.3487798999994993,0.3485177999828011,0.3481358999852091,0.3489160999888554,0.34950200002640486,1.1010439999517985,,,
35,jamaican_sub002,21,Female,100,Jamaican Creole,2,A buy di stylish model did buy di hat after di fashion show.,,65,,,,,,,,,,,,,,,,,0.34886859997641295,0.34916549996705726,0.3493045000359416,0.34880679997149855,0.34906179999234155,0.34849270002450794,0.348881000012625,0.3480989999952726,0.3481020999606699,0.3490724000148475,0.34868290001759306,0.3485184999881312,1.1010497999959625
36,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Afta dem rob him, di victim call di mile.",,25,,,,,,,,,,,,,,,,,0.3481000000028871,0.34917229996062815,0.3485334999859333,0.3496601000078954,0.3490900000324473,0.34855190000962466,0.3491951000178233,0.3487944999942556,1.10030440002447,,,,
37,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Dah girl deh, di respectable man did love har inna di community circle.",Di man love di girl?,66,9.0,yellow,0,,,,,,,,,,,,,,0.3490943999495357,0.35057640000013635,0.34937400004127994,0.34807930001989007,0.34796669997740537,0.34916449995944276,0.3484061000053771,0.34960670000873506,0.35029789997497573,0.3495206999941729,0.3496510999975726,0.3492788000148721,1.100698199996259
38,jamaican_sub002,21,Female,100,Jamaican Creole,2,A di invention by di professor influence di field after di publication?,,132,,,,,,,,,,,,,,,,,0.34905040002195165,0.3480324999545701,0.3489911000360735,0.34933659998932853,0.3484279999975115,0.34919440001249313,0.34931760001927614,0.3481155000044964,0.34853930003009737,0.34933459997409955,0.34828159998869523,1.1005659999791533,
39,jamaican_sub002,21,Female,100,Jamaican Creole,2,A sell di old worker did sell di vegetable inna di small shop.,,65,,,,,,,,,,,,,,,,,0.34862110001267865,0.3482208999921568,0.348755799990613,0.349140600010287,0.34943180001573637,0.34961149998707697,0.34911100001772866,0.34854839998297393,0.34824550000485033,0.3499264999991283,0.3506760000018403,0.3489040000131354,1.1007566999760456
40,jamaican_sub002,21,Female,100,Jamaican Creole,2,All a di planet dem circle roun di sun.,,9,,,,,,,,,,,,,,,,,0.3489601000328548,0.34879760001786053,0.349994600052014,0.34827839996432886,0.34842290001688525,0.3489067999762483,0.34888649999629706,0.3485369000118226,1.0998846999718808,,,,
41,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Dah TV deh, di naughty bwoy did bruk it inna di games room.",,66,,,,,,,,,,,,,,,,,0.34981330001028255,0.3487466999795288,0.3486902000149712,0.34782319999067113,0.34867360000498593,0.34782599995378405,0.34824449999723583,0.34882889996515587,0.3487496999441646,0.3490040999604389,0.3486459000268951,0.3495242999633774,1.1000195000087842
42,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen mi did deh a di studio, di broadcaster greet di audience.",,33,,,,,,,,,,,,,,,,,0.37657630001194775,0.3488086999859661,0.3489368999726139,0.34974289999809116,0.3499669000157155,0.3479541999986395,0.3475823999615386,0.34934059996157885,0.3684073000331409,0.34925910003948957,0.34747819998301566,1.1002731999615207,
43,jamaican_sub002,21,Female,100,Jamaican Creole,2,Yessideh di interior designer buy di vase from di website listing.,,72,,,,,,,,,,,,,,,,,0.36397379997652024,0.3483498999848962,0.34905339998658746,0.34699809999438,0.34996309998678043,0.3468764999997802,0.34829609998269007,0.34922089998144656,0.3492756999912672,0.35022429999662563,1.208581899991259,,
44,jamaican_sub002,21,Female,100,Jamaican Creole,2,Wah di testimony by di victim allege during di deposition?,,136,,,,,,,,,,,,,,,,,0.3481933000148274,0.3489650000119582,0.3502853999962099,0.34897880000062287,0.3508062000037171,0.35048120003193617,0.3500829000258818,0.3494626000174321,0.3484135000035167,1.1015661000274122,,,
45,jamaican_sub002,21,Female,100,Jamaican Creole,2,A dah truck deh di reliable mechanic did repair after di board meeting.,,68,,,,,,,,,,,,,,,,,0.3495495999814011,0.3492500999709591,0.349344199988991,0.34849150001537055,0.3491191000211984,0.34847970004193485,0.34854530001757666,0.34684589999960735,0.34793380001792684,0.3488377999747172,0.3487590999575332,0.34938869997859,1.1011623999802396
46,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen him did deh a di trial, di lawyer bring di defendant.",,34,,,,,,,,,,,,,,,,,0.34863650001352653,0.34892660001059994,0.347823399992194,0.3483282999950461,0.34906819998286664,0.3490074999863282,0.3493414000258781,0.3467816000338644,0.34836239996366203,0.3494451000005938,0.3490876000141725,1.1013942999998108,
47,jamaican_sub002,21,Female,100,Jamaican Creole,2,A di report by di investigator influence di verdict during di hearing?,Di report was by a priest?,132,7.0,yellow,1,,,,,,,,,,,,,,0.34930980001809075,0.34898499998962507,0.34862609999254346,0.34816250001313165,0.3564279000274837,0.34842850000131875,0.3487281000125222,0.34869449998950586,0.346885500010103,0.34854750003432855,0.34633069997653365,1.1011521999607794,
48,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen she did deh a di studio, di reporter present di broadcast.",,34,,,,,,,,,,,,,,,,,0.34929080004803836,0.348433900042437,0.34872920002089813,0.34871360001852736,0.3492277000332251,0.34925420000217855,0.3492152000544593,0.3490213999757543,0.34829590003937483,0.34891289996448904,0.34937989996979013,1.1016281999764033,
49,jamaican_sub002,21,Female,100,Jamaican Creole,2,A dah girl deh di proud fathar did encourage inna di football match.,,68,,,,,,,,,,,,,,,,,0.34928830002900213,0.349802799988538,0.349580500042066,0.34830730000976473,0.3493919000029564,0.3480856000096537,0.3488010999863036,0.34958580002421513,0.34807499998714775,0.3496469000237994,0.34966199996415526,0.34750419994816184,1.1016554999514483
50,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen mi did deh a di theater, di producer adjust di scene.",A di lights di producer adjust?,33,7.0,yellow,1,,,,,,,,,,,,,,0.3500869999988936,0.34997580002527684,0.34924060001503676,0.3491929000010714,0.3490110999555327,0.3485801999922842,0.3483942999737337,0.34859209996648133,0.3502474999986589,0.34963940002489835,0.35015509999357164,1.1013338000047952,
51,jamaican_sub002,21,Female,100,Jamaican Creole,2,Di ship disappear inna di thick fog.,Di di thick fog mek di ship disappear?,7,9.0,red,1,,,,,,,,,,,,,,0.34957999998005107,0.3487355000106618,0.34918769996147603,0.3493579000351019,0.3494510000455193,0.3488220000290312,1.1015675000380725,,,,,,
52,jamaican_sub002,21,Female,100,Jamaican Creole,2,A who di hypothesis bout di climate frustrate before di conference?,,144,,,,,,,,,,,,,,,,,0.34961419994942844,0.34893619996728376,0.348996700020507,0.34971999999834225,0.3499017999856733,0.3496510999975726,0.34984959999565035,0.34955160005483776,0.35047730000223964,0.34906959999352694,1.1015799000160769,,
53,jamaican_sub002,21,Female,100,Jamaican Creole,2,Di new fertilizer rich up di map.,,23,,,,,,,,,,,,,,,,,0.34867639996809885,0.35036520002176985,0.3498590999515727,0.349549799982924,0.3482551000197418,0.3490959999617189,1.1007783000241034,,,,,,
54,jamaican_sub002,21,Female,100,Jamaican Creole,2,Yessideh di rich merchant buy di gold from di gold market.,,72,,,,,,,,,,,,,,,,,0.34939770004712045,0.3492269999696873,0.3570367000065744,0.34945839998545125,0.34914339997339994,0.34944479999830946,0.34901059995172545,0.3499272999470122,0.3492320000077598,0.34877250000135973,1.100710499973502,,
55,jamaican_sub002,21,Female,100,Jamaican Creole,2,A wah di theory by di physicists deserve after di publication?,,144,,,,,,,,,,,,,,,,,0.34835230000317097,0.3499034999986179,0.3493974000448361,0.3484599000075832,0.34944640001049265,0.3492581000318751,0.34895830001914874,0.347883099981118,0.34882509999442846,0.3488573000067845,1.1007155000115745,,
56,jamaican_sub002,21,Female,100,Jamaican Creole,2,break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,jamaican_sub002,21,Female,100,Jamaican Creole,2,Ray drop down an cut him knee.,Was Ray ankle cut?,7,7.0,yellow,1,,,,,,,,,,,,,,0.349616400024388,0.3476146999746561,0.35002360004000366,0.34862250002333894,0.34948630002327263,0.3480258000199683,1.1003464999957941,,,,,,
58,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Dah tenant deh, di selfless firefighter did rescue him from di broken elevator.",,66,,,,,,,,,,,,,,,,,0.35043369996128604,0.3498387999716215,0.3494630000204779,0.3487289999611676,0.34829589998116717,0.3473822000087239,0.34795299998950213,0.34939099999610335,0.3493747999891639,0.3479570999625139,0.34874019998824224,0.3488493000040762,1.1002856999984942
59,jamaican_sub002,21,Female,100,Jamaican Creole,2,A wah di story by di reporter uncover after di townhall?,,144,,,,,,,,,,,,,,,,,0.34961350000230595,0.3481213999912143,0.3487061999621801,0.34918780002044514,0.34859300003154203,0.34895500005222857,0.34902329999022186,0.34851049998542294,0.3492147999932058,0.34908969997195527,1.1006299000000581,,
60,jamaican_sub002,21,Female,100,Jamaican Creole,2,A describe di sensitive poet did describe di town inna di famous collection.,,65,,,,,,,,,,,,,,,,,0.3484732999932021,0.34988210001029074,0.3494672999950126,0.3488044000114314,0.3478230999899097,0.34894830000121146,0.34870869998121634,0.349695100041572,0.34949680004501715,0.3484265999868512,0.3480525999912061,0.34804220002843067,1.101471500005573
61,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Dah furniture deh, di tidy mada did prepare it inna di new house.",Di mada prepare di laundry?,66,7.0,yellow,1,,,,,,,,,,,,,,0.3476525000296533,0.34891849994892254,0.34909550001611933,0.3490565000101924,0.3492407000157982,0.34906090004369617,0.3490402000024915,0.34836560004623607,0.3480579000315629,0.3489042000146583,0.3482162000145763,0.34921850002137944,1.1015819000313058
62,jamaican_sub002,21,Female,100,Jamaican Creole,2,Wah di statue a di president block during di ceremony?,,136,,,,,,,,,,,,,,,,,0.349927100003697,0.3485765000223182,0.34863369999220595,0.34926530002849177,0.3488657000125386,0.34872780001023784,0.3488802000065334,0.34899979998590425,0.34898400004021823,1.1008924000198022,,,
63,jamaican_sub002,21,Female,100,Jamaican Creole,2,A tek di kind neighbor did tek di gift from di new neighbors.,,65,,,,,,,,,,,,,,,,,0.3495362000539899,0.34883880004053935,0.3481405000202358,0.3499081999761984,0.3493072999990545,0.3482332000276074,0.34836709999945015,0.3492650999687612,0.3484019000316039,0.3492963000317104,0.34919380000792444,0.34829170000739396,1.0995965999900363
64,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen him did deh a di station, di policeman solve di case.",,34,,,,,,,,,,,,,,,,,0.3487442000187002,0.3494323999620974,0.34892660001059994,0.3486970000085421,0.34911700000520796,0.3481984999962151,0.3499479999882169,0.34917679999489337,0.34823810000671074,0.3485660000005737,0.3485795999877155,1.1008901000022888,
65,jamaican_sub002,21,Female,100,Jamaican Creole,2,A dah friend deh di active girl did chase inna di neighborhood garden.,,68,,,,,,,,,,,,,,,,,0.3493544000084512,0.3498964000027627,0.3477007999899797,0.3480725000263192,0.3486354000051506,0.3492524999892339,0.34954119997564703,0.3475309999776073,0.3484683999558911,0.3502691999892704,0.3480993999983184,0.3491873000166379,1.100484199996572
66,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen mi did deh a di station, di officer salute di captain.",Di officer salute di captain a di station?,33,9.0,red,1,,,,,,,,,,,,,,0.34898900002008304,0.34954810002818704,0.34931040002265945,0.34922169998753816,0.34930629999144003,0.3485183999873698,0.34872359997825697,0.35023549996549264,0.3488161999848671,0.34816649998538196,0.347869899997022,1.1016767999972217,
67,jamaican_sub002,21,Female,100,Jamaican Creole,2,Yessideh di savvy customer order di gadget from di internet store.,,72,,,,,,,,,,,,,,,,,0.3498863999848254,0.3492335000191815,0.34831729996949434,0.3495544000179507,0.348636600014288,0.34882930002640933,0.34974169998895377,0.3478523000376299,0.3486467000329867,0.3481199000380002,1.100447400007397,,
68,jamaican_sub002,21,Female,100,Jamaican Creole,2,Brian pour some sauce pon him rare steak.,,8,,,,,,,,,,,,,,,,,0.3487596999621019,0.3496618999633938,0.3486094999825582,0.3483999000163749,0.34972719999495894,0.3493101000203751,0.347944000037387,1.1011543999775313,,,,,
69,jamaican_sub002,21,Female,100,Jamaican Creole,2,A di incompetence a di doctor injure di patient during di operation?,,132,,,,,,,,,,,,,,,,,0.3479354999726638,0.3488354000146501,0.34938520001014695,0.34955189999891445,0.348903700010851,0.34815090004121885,0.3483538999571465,0.3487247000448406,0.3493779999553226,0.34867739997571334,0.34799179999390617,1.101299999980256,
70,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen she did deh a di school, di teacher teach di students.",,34,,,,,,,,,,,,,,,,,0.34916209999937564,0.349979099992197,0.349426599976141,0.34870949998730794,0.3492050999775529,0.3482565999729559,0.3492371999891475,0.348869499983266,0.34940710000228137,0.34869710000930354,0.34886099997675046,1.1008233000175096,
71,jamaican_sub002,21,Female,100,Jamaican Creole,2,A di question by di chemist reveal di error during di lecture?,Di chemist did have a question?,132,9.0,yellow,0,,,,,,,,,,,,,,0.3491358000319451,0.35008270002435893,0.3486515999538824,0.3491528000449762,0.3483875999809243,0.3486112999962643,0.34875469998223707,0.34849730000132695,0.3496600999496877,0.3485705000348389,0.34818120003910735,1.1013720999471843,
72,jamaican_sub002,21,Female,100,Jamaican Creole,2,A dah technique deh di contemporary scholar did master inna di university lecture.,,68,,,,,,,,,,,,,,,,,0.34886279999045655,0.35008150001522154,0.34889650001423433,0.3486134000122547,0.3486475999816321,0.349589699995704,0.3499403999885544,0.34926819999236614,0.3487821000162512,0.3476002999814227,0.3492017000098713,0.34906670002965257,1.1008982000057586
73,jamaican_sub002,21,Female,100,Jamaican Creole,2,Pam weigh harself pon di bathroom popcorn.,,23,,,,,,,,,,,,,,,,,0.34880099998554215,0.35012919997097924,0.3498321000370197,0.35040850000223145,0.34912560001248494,0.34988069999963045,1.1005789999617264,,,,,,
74,jamaican_sub002,21,Female,100,Jamaican Creole,2,"Wen mi did deh a di school, di principal punish di students.",,33,,,,,,,,,,,,,,,,,0.34926799999084324,0.34854159998940304,0.3504111999645829,0.3490784000023268,0.34827519999817014,0.3490429000230506,0.34888649999629706,0.34974309999961406,0.34910049999598414,0.35002509999321774,0.34974499995587394,1.099961199972313,
75,jamaican_sub002,21,Female,100,Jamaican Creole,2,Who di invitation to di fundraiser excite before di event?,,136,,,,,,,,,,,,,,,,,0.34944960003485903,0.35052699997322634,0.3489656000165269,0.3499611999723129,0.3486415999941528,0.34980590001214296,0.3488610999775119,0.3486714999889955,0.3492190999677405,1.1007928000180982,,,
76,jamaican_sub002,21,Female,100,Jamaican Creole,2,Yessideh di university doctah discuss di theory inna di scientific conference.,,72,,,,,,,,,,,,,,,,,0.3493224999983795,0.34871260001091287,0.34922780003398657,0.3491197999683209,0.34945340000558645,0.349985699984245,0.349724400031846,0.3497790999826975,0.3498784000403248,0.34900610003387555,1.1008764000143856,,
77,jamaican_sub002,21,Female,100,Jamaican Creole,2,A who di film bout di recession enlighten during di screening?,,144,,,,,,,,,,,,,,,,,0.3498138999566436,0.3484403999755159,0.3495041999849491,0.3488886000122875,0.3488054000190459,0.3499067999655381,0.34970229997998103,0.34901530004572123,0.34828239999478683,0.34800479997647926,1.0997141999541782,,
78,jamaican_sub002,21,Female,100,Jamaican Creole,2,Yesterday dem paddle canoe down di machine.,,23,,,,,,,,,,,,,,,,,0.34887550002895296,0.3479831999866292,0.3493555999593809,0.34946910000871867,0.34916580002754927,0.3487606000271626,1.100727499986533,,,,,,
79,jamaican_sub002,21,Female,100,Jamaican Creole,2,break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,jamaican_sub002,21,Female,100,Jamaican Creole,2,A fight di mischievous teenager did fight di fren inna di side alley.,Di teenager did fight har bredda?,65,7.0,yellow,1,,,,,,,,,,,,,,0.34862070000963286,0.3489154999842867,0.3493422000319697,0.3492800000240095,0.34907769999699667,0.3477847999893129,0.3494357999879867,0.34909570001764223,0.3486080000293441,0.3493663999834098,0.34801850002259016,0.349588000040967,1.10120440000901
81,jamaican_sub002,21,Female,100,Jamaican Creole,2,Who di information bout di stocks deceive before di decision?,,136,,,,,,,,,,,,,,,,,0.3492419000249356,0.3477235000464134,0.34883629996329546,0.34850989998085424,0.34893610002472997,0.3491721000173129,0.3488200000138022,0.34782470000209287,0.34837820002576336,1.1005633000168018,,,
